"","county","name","surv_year","collection_date","week","month","trap_nights","trap","trap_problem_bit","num_trap","sex","collection_type","latitude","longitude","collection_latitude","collection_longitude","closest_latitude","closest_longitude","Station_Distance","MaxTemp1DayPrior","MaxTemp2DayPrior","MaxTemp3DayPrior","MaxTemp1WeekPrior","MaxTemp2WeekPrior","MaxTemp3WeekPrior","MaxTemp1MonthPrior","MaxTemp2MonthPrior","MaxTemp3MonthPrior","MaxTemp1QuarterPrior","MaxTemp2QuarterPrior","MaxTemp3QuarterPrior","MinTemp1DayPrior","MinTemp2DayPrior","MinTemp3DayPrior","MinTemp1WeekPrior","MinTemp2WeekPrior","MinTemp3WeekPrior","MinTemp1MonthPrior","MinTemp2MonthPrior","MinTemp3MonthPrior","MinTemp1QuarterPrior","MinTemp2QuarterPrior","MinTemp3QuarterPrior","Precip1DayPrior_log","Precip2DayPrior_log","Precip3DayPrior_log","Precip1WeekPrior_log","Precip2WeekPrior_log","Precip3WeekPrior_log","Precip1MonthPrior_log","Precip2MonthPrior_log","Precip3MonthPrior_log","Precip1QuarterPrior_log","Precip2QuarterPrior","Precip3QuarterPrior","DiurnalTemp1DayPrior","DiurnalTemp2DayPrior","DiurnalTemp3DayPrior","DiurnalTemp1WeekPrior","DiurnalTemp2WeekPrior","DiurnalTemp3WeekPrior","DiurnalTemp1MonthPrior","DiurnalTemp2MonthPrior","DiurnalTemp3MonthPrior","DiurnalTemp1QuarterPrior","DiurnalTemp2QuarterPrior","DiurnalTemp3QuarterPrior","MeanTemp1DayPrior","MeanTemp2DayPrior","MeanTemp3DayPrior","MeanTemp1WeekPrior","MeanTemp2WeekPrior","MeanTemp3WeekPrior","MeanTemp1MonthPrior","MeanTemp2MonthPrior","MeanTemp3MonthPrior","MeanTemp1QuarterPrior","MeanTemp2QuarterPrior","MeanTemp3QuarterPrior","propforest100_log","propdeciduous100_log","propevergreen100_log","propmixedforest100_log","propwetlands100_log","proplowdeveloped100","propdeveloped100","propshrub100_log","propherby100_log","propforest1000_log","propwetlands1000_log","propdeciduous1000_log","propevergreen1000_log","propmixedforest1000_log","proplowdeveloped1000","propdeveloped1000","propshrub1000_log","propherby1000_log","AedesAegypti","AedesAlbopictus","AedesSierrensis","AedesVexans","AnophelesFreeborni","CulexQuinquefasciatus","CulexTarsalis","CulisetaIncidens","CulisetaInornata"
"236191","Riverside","Northwest Mosquito and Vector Control",2018,"2018-05-04",18,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.94959,242.4872,33.94959,-117.5128,33.75,242.25,0.31,23.49337,16.55329,14.44744,19.66391,26.17183,23.34041,23.72931,20.78299,19.67935,21.39722,23.72571,29.0576,10.10418,10.82998,11.44417,11.47263,10.57564,8.615793,10.80395,9.524236,6.375365,8.901184,8.210467,15.67785,0.604546705258499,0.763084072985549,0.436689641989234,1.2592785530412,0.614641058400651,0,1.47519129266704,3.60869544479113,2.85463922064416,4.03703143053161,40.49019,3.171012,13.38919,5.723309,3.003263,8.191278,15.59619,14.72462,12.92536,11.25876,13.30399,12.49603,15.51525,13.37975,16.79878,13.69164,12.9458,15.56827,18.37374,15.9781,17.26663,15.15361,13.02736,15.1492,15.96809,22.36773,0,0,0,0,0,0.2,0.142857142857143,0.228841572428847,0.336472236621213,0,0,0,0,0,0.232884560297909,0.0681753079346892,0.27999000332557,0.317385480212503,0,0,0,0,0,1,0,0,0
"185263","Fresno","Fresno Westside MAD",2016,"2016-10-25",43,10,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.90914,239.4333,36.90914,-120.5667,36.75,239.25,0.2427565,22.74322,24.9063,25.11977,24.19012,23.70223,26.34443,25.87644,28.91804,31.95557,28.91668,28.38937,19.92123,13.2051,8.699355,7.997932,8.805523,11.87851,8.558118,10.32081,12.60932,15.57771,12.83595,12.99473,6.889367,0.0204573246997625,0,0,0.0662011943800252,0.864361024492493,0,0.892789119761063,0,0,0.892789119761063,16.46854,97.67455,9.538119,16.20694,17.12184,15.38459,11.82372,17.78631,15.55563,16.30871,16.37786,16.08073,15.39464,13.03187,17.97416,16.80283,16.55885,16.49782,17.79037,17.45128,18.09863,20.76368,23.76664,20.87631,20.69205,13.4053,0,0,0,0,0,0.114285714285714,0.228571428571429,0,0,0,0,0,0,0,0.0120343839541547,0.0217765042979943,0,0,0,0,0,0,0,0,1,0,0
"182075","Stanislaus","Turlock MAD",2016,"2016-09-29",39,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.57286,239.1712,37.57286,-120.8288,37.75,239.25,0.1938763,36.46805,37.28475,38.35497,33.22472,34.76971,31.22162,33.00003,35.66688,36.79122,35.15271,29.42407,18.61997,14.52919,13.61357,14.29012,12.53432,14.07039,13.59575,13.60866,15.9098,16.68204,15.40017,12.89376,6.520399,0,0,0,0,0,0,0,0,0,0,53.5216,285.9165,21.93887,23.67118,24.06485,20.6904,20.69932,17.62587,19.39137,19.75708,20.10918,19.75254,16.53032,12.09957,25.49862,25.44916,26.32254,22.87952,24.42005,22.40869,23.30434,25.78834,26.73663,25.27644,21.15891,12.57018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
"339720","Fresno","Fresno MVCD",2020,"2020-06-02",22,6,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.71307,240.251,36.71307,-119.749,36.75,240.25,0.03694635,30.48141,27.06836,27.86226,34.3557,29.80083,26.28365,30.49577,24.05751,18.91832,24.49053,16.0424,25.18072,18.60909,14.76751,16.14628,19.31679,11.40896,13.8591,14.7259,11.63717,8.17237,11.51181,5.063461,10.32456,0,0,0,0,1.04147846276117,1.2399697690894,1.66561255363951,3.75590542585451,4.20090201126927,4.72569080437645,54.46881,39.30351,11.87231,12.30085,11.71598,15.03891,18.39186,12.42455,15.76987,12.42035,10.74595,12.97872,10.97894,14.85616,24.54525,20.91793,22.00427,26.83624,20.6049,20.07137,22.61084,17.84734,13.54535,18.00117,10.55293,17.75264,0,0,0,0,0,0.0571428571428571,0.942857142857143,0,0,0,0,0,0,0,0.318819822400458,0.681180177599542,0,0,0,0,0,0,0,1,1,0,0
"4966","SanBernardino","West Valley MVCD",2010,"2010-04-27",17,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",34.02,242.3725,34.02,-117.6275,34.25,242.25,0.2605883,23.77526,23.21182,20.6464,16.12074,18.73639,16.26546,16.33679,15.6027,12.91968,14.95306,15.46772,28.18655,8.719534,6.905468,6.331307,4.106279,5.312028,4.354441,3.497742,3.377103,2.686401,3.187082,3.15924,13.8063,0,0,0,2.39568556045406,1.31749986281282,3.63051622654202,4.01482053945273,4.01425408951894,4.5432222264464,5.31216356399478,326.761,32.52933,15.05573,16.30635,14.3151,12.01446,13.42437,11.91101,12.83904,12.2256,10.23328,11.76597,12.30848,14.38025,16.2474,15.05865,13.48885,10.11351,12.02421,10.30995,9.917264,9.489903,7.803041,9.070069,9.313479,20.99642,0,0,0,0,0,0.228571428571429,0.742857142857143,0,0,0,0.000286491908563119,0,0,0,0.360458452722063,0.45243553008596,0.00428878427221772,0.000286491908563119,0,0,0,0,0,1,1,0,0
"112032","SanJoaquin","San Joaquin County MVCD",2014,"2014-09-09",36,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.69258,238.7919,37.69258,-121.2081,37.75,238.75,0.07108211,29.70244,32.15005,32.74427,32.48816,34.73971,30.57212,32.67773,33.75053,32.49089,32.97305,26.54197,18.06544,14.64179,13.2638,14.88901,15.15277,16.11617,14.82551,15.3047,17.66899,14.58415,15.85261,10.41551,3.991059,0,0,0,0,0,0,0,0.076646195281077,0.247987489039721,0.308296135151073,50.3713,100.04,15.06065,18.88625,17.85526,17.33539,18.62354,15.74662,17.37304,16.08154,17.90673,17.12044,16.12647,14.07438,22.17211,22.70693,23.81664,23.82047,25.42794,22.69882,23.99121,25.70976,23.53752,24.41283,18.47874,11.02825,0,0,0,0,0.423814246776361,0,0,0,0,0,0.202385961748906,0,0,0,0.0234620886981402,0.000858369098712446,0,0,0,0,0,0,0,0,1,0,0
"21222","Placer","Placer MVCD",2010,"2010-10-05",40,10,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.73403,238.6795,38.73403,-121.3205,38.75,238.75,0.07232727,20.64104,26.02176,31.82892,31.16179,30.61046,28.55612,29.8529,32.25925,33.98103,32.03106,24.9217,14.9913,12.24939,14.61851,13.46898,13.99447,10.87309,12.35617,12.29163,13.17549,13.92335,13.13016,9.554755,5.002439,0,0,0,0,0,0.0635300815832829,0.11670716822963,0.100015908656492,0,0.206183580638536,105.643,297.19,8.391649,11.40325,18.35994,17.16732,19.73737,16.19995,17.56127,19.08376,20.05768,18.9009,15.36694,9.988856,16.44521,20.32013,22.64895,22.57813,20.74178,20.45614,21.07227,22.71737,23.95219,22.58061,17.23823,9.996867,0,0,0,0,0.294799540220645,0.285714285714286,0.0285714285714286,0,0.205852054204149,0.00114514756287466,0.0816499472009328,0.00114514756287466,0,0,0.193067888857061,0.224863935835004,0,0.351217512613937,0,0,0,0,0,0,0,1,0
"286198","Alameda","Alameda County MAD",2019,"2019-05-14",20,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.58344,237.9108,37.58344,-122.0892,37.75,237.75,0.231529,20.0857,19.4291,20.4501,19.82564,20.11252,23.3643,21.0051,18.9675,14.61489,18.19583,15.4365,23.02096,11.80494,12.6604,12.89155,12.63518,10.25732,11.84738,11.12086,9.938004,7.565738,9.541533,7.651743,11.59812,0,0,0,0.0357924008930382,0.0324819722160485,0,1.56598830208639,4.03911687157133,5.25327763570318,5.5244783607989,341.9374,2.484781,8.280758,6.768695,7.558547,7.190465,9.855208,11.51693,9.884245,9.029501,7.049155,8.654301,7.784755,11.42284,15.94532,16.04475,16.67082,16.23041,15.18492,17.60584,16.06298,14.45275,11.09032,13.86868,11.54412,17.30954,0,0,0,0,0.663294217410264,0.0294117647058824,0.0294117647058824,0,0,0,0.231712584039311,0,0,0,0.0513482501434309,0.247274813539874,0,0.07059800826818,0,0,0,0,0,0,1,0,1
"217246","Tulare","Delta VCD",2017,"2017-08-24",34,8,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.34914,240.7301,36.34914,-119.2699,36.25,240.75,0.1011175,36.91714,36.42479,34.70876,36.77203,36.2079,37.55075,37.62677,38.36364,33.76869,36.58637,24.04414,14.7445,19.33384,18.35907,19.57799,19.58452,17.36222,21.32589,19.87297,19.32542,16.42756,18.54198,8.964647,5.085099,0,0,0,0.0811456899341295,0,0.134923560608817,0.206183092428205,0,0.891288361313737,0.981046854334841,62.21888,323.2578,17.5833,18.06572,15.13077,17.18751,18.84568,16.22486,17.7538,19.03822,17.34113,18.04438,15.07949,9.659398,28.12549,27.39193,27.14338,28.17827,26.78506,29.43832,28.74987,28.84453,25.09812,27.56418,16.50439,9.914798,0,0,0,0,0,0,0,0,0,0,0.00371588250919763,0,0,0,0.224799541809851,0.214776632302405,0,0.0508063488155782,0,0,0,0,0,1,0,0,0
"59042","Riverside","Coachella Valley MVCD",2012,"2012-08-02",31,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.73354,243.6485,33.73354,-116.3515,33.75,243.75,0.102826,35.04162,27.28011,34.8527,36.52033,39.77798,36.35318,38.17659,37.29688,34.67618,36.71655,24.06751,19.30453,21.59181,22.1284,24.28149,21.08318,24.27582,21.52403,22.2221,18.86383,16.40299,19.16298,7.691771,3.367551,1.70289892904406,1.01518611351861,0,1.98096229568553,0.208147104606559,1.38173222036312,2.44684040331488,0,0,2.44684040331488,22.85568,13.30177,13.44981,5.151712,10.5712,15.43715,15.50216,14.82915,15.95449,18.43305,18.27319,17.55358,16.37573,15.93698,28.31671,24.70425,29.56709,28.80175,32.0269,28.93861,30.19935,28.08035,25.53959,27.93976,15.87964,11.33604,0,0,0,0,0,0.333333333333333,0.277777777777778,0.328504066972036,0,0.00285796136228012,0,0,0,0.00285796136228012,0.324842587292501,0.489410417859187,0.160671201748185,0.00171575678350327,0,0,0,0,0,1,0,0,0
"24284","SanJoaquin","San Joaquin County MVCD",2011,"2011-03-01",9,3,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.95958,238.5425,37.95958,-121.4575,37.75,238.75,0.2949238,15.13923,13.42233,9.327397,12.7562,12.55585,17.85077,15.26269,11.24989,14.08669,13.53309,24.33891,32.02298,-0.1958331,-1.832109,-1.720142,0.8743178,4.373998,2.272203,2.567036,3.65285,6.924718,4.381535,9.840665,13.82048,0,0,2.52185073492771,3.02698187859224,3.94152646633256,0,4.34947839100163,2.95168320261927,4.70044218324529,5.32091999175747,89.18755,0.1923586,15.33506,15.25444,11.04754,11.88189,8.181855,15.57857,12.69565,7.597038,7.161973,9.151553,14.49824,18.2025,7.471697,5.795112,3.803628,6.815261,8.464925,10.06149,8.914861,7.451369,10.5057,8.957311,17.08978,22.92173,0,0,0,0,0.0555698511548108,0.0571428571428571,0,0,0,0,0.0259828228643719,0,0,0,0.0291845493562232,0.0203147353361946,0,0,0,0,0,0,0,0,0,0,1
"272633","Tulare","Delta VCD",2018,"2018-10-16",42,10,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",36.32008,240.6772,36.32008,-119.3228,36.25,240.75,0.1010568,26.914,27.93183,29.27375,27.07048,26.89763,33.07445,30.14283,35.01792,39.06168,34.74081,32.43528,19.90101,10.83685,11.14617,11.44516,11.3106,14.29904,14.91478,13.51075,16.68407,20.29286,16.82923,15.02477,5.874778,0,0,0,0,1.80213974064683,0,1.80213974064683,0.114617229776891,0.135814072826572,1.84522408791723,1.118169,144.2461,16.07715,16.78566,17.82859,15.75988,12.59858,18.15967,16.63208,18.33386,18.76881,17.91158,17.41051,14.02623,18.87543,19.539,20.35946,19.19054,20.59833,23.99462,21.82679,25.85099,29.67727,25.78502,23.73003,12.88789,0,0,0,0,0,0.1944444,0.8055556,0,0,0,0,0,0,0,0.1683849,0.8316151,0,0,1,0,0,0,0,1,0,0,0
"86062","Kern","Kern MVCD",2013,"2013-09-10",37,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",35.59784,240.7867,35.59784,-119.2133,35.75,240.75,0.1565332,36.51497,37.12243,38.32115,35.0455,35.59961,35.67558,35.74772,36.16034,36.08767,35.99858,28.37776,15.56359,20.06289,18.60593,18.43152,18.925,19.91767,18.16955,18.79458,18.24891,18.40205,18.48184,11.38145,2.152165,0,0,0,0,0,0.22119309040141,0.22119309040141,0.614939933231345,0,0.740560206433386,13.92999,84.212,16.45208,18.51649,19.88963,16.12051,15.68193,17.50603,16.95314,17.91144,17.68562,17.51673,16.99631,13.41142,28.28893,27.86418,28.37633,26.98525,27.75864,26.92256,27.27115,27.20462,27.24486,27.24021,19.87961,8.857877,0,0,0,0,0,0.111111111111111,0,0,0.0273989741881146,0,0,0,0,0,0.0667048382479244,0.0784425994846836,0,0.00883574224923824,0,0,0,0,0,1,1,0,0
"371509","Yolo","Sacramento-Yolo MVCD",2020,"2020-10-14",42,10,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.55568,238.2217,38.55568,-121.7783,38.75,238.25,0.1963616,32.93031,30.51414,28.30516,27.98272,34.56718,33.24838,31.71526,34.4616,34.4124,33.52975,30.77278,18.32528,10.3681,9.685463,11.54183,11.70689,13.65217,14.96096,13.55487,17.06018,15.06868,15.22791,13.43539,5.746406,0,0,0,0,0,0,0,1.01542450152411,0,1.01542450152411,14.92832,70.58018,22.56221,20.82867,16.76333,16.27583,20.91501,18.28742,18.16039,17.40142,19.34372,18.30184,17.33739,12.57887,21.64921,20.0998,19.9235,19.8448,24.10968,24.10467,22.63507,25.76089,24.74054,24.37883,22.10409,12.03584,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0.351234922458357,0.539919586444572,0,0,0,0,0,0,1,0,1,0,0
"380393","Riverside","Coachella Valley MVCD",2021,"2021-04-27",17,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.52597,243.9211,33.52597,-116.0789,33.75,243.75,0.2818948,20.26106,27.10718,28.51379,26.06807,27.46433,31.52592,29.06085,20.80754,20.47314,23.44718,21.24743,38.27473,12.93222,14.14982,13.08668,13.2525,12.26465,14.65667,13.1555,6.350087,5.956081,8.487222,6.284469,21.67069,0,0,0,0,0.167805371607211,0.388353875757187,0.505164369061174,1.26081531827477,1.45711855471242,2.01211580653423,13.16548,3.017454,7.328838,12.95736,15.4271,12.81557,15.19968,16.86925,15.90535,14.45746,14.51706,14.95996,14.96296,16.60404,16.59664,20.6285,20.80023,19.66029,19.86449,23.0913,21.10817,13.57882,13.21461,15.9672,13.76595,29.97271,0,0,0,0,0.0555698511548108,0.2,0,0.555525802683898,0,0,0.0784770201603553,0,0,0,0.00859352621025494,0.0160412489258092,0.580150723072631,0.0226574404894124,0,0,0,0,0,0,1,0,0
"348312","Alameda","Alameda County MAD",2020,"2020-07-08",28,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.46297,238.0676,37.46297,-121.9324,37.25,238.25,0.280403247,25.2926502227783,23.7307357788086,28.8648300170898,25.8786482129778,26.2082710266113,26.994647707258,25.5413305918376,23.8208375295003,21.960444800059,23.7742043071323,15.8543963326348,17.8638801998562,12.467794418335,14.557674407959,15.0192775726318,13.6233361107962,14.0432935442243,13.8918353489467,13.7844831466675,13.2418202718099,10.2212999661764,12.4158677948846,6.04330812096596,7.25691146585676,0,0,0,0,0,0,0,3.16529889536886,1.16042769572992,3.25374568043476,194.173447942361,197.878121849149,12.8248558044434,9.17306137084961,13.845552444458,12.2553121021816,12.164977482387,13.1028123583112,11.7568474451701,10.5790172576904,11.7391448338826,11.3583365122477,9.81108821166886,10.6069687339995,18.8802223205566,19.1442050933838,21.9420537948608,19.750992161887,20.1257822854178,20.4432415281023,19.6629068692525,18.5313289006551,16.0908723831177,18.0950360510084,10.9488522268004,12.5603958328565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
"110933","Orange","Orange County Mosquito and Vector Control District",2014,"2014-08-29",35,8,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",33.74278,242.1811,33.74278,-117.8189,33.75,242.25,0.06927726,34.6165,33.74113,30.09601,30.22175,30.29774,29.32376,29.81431,29.24088,26.42887,28.49469,24.27462,21.42881,20.58877,18.85203,18.47473,18.79984,18.99824,18.68576,18.91408,18.94425,16.07039,17.97624,12.58832,7.804911,0,0,0,0,0.038535988398167,0,1.18776171174075,0.324344347321911,0,1.29824317098463,33.90265,82.99253,14.02773,14.8891,11.62128,11.42191,11.29949,10.638,10.90023,10.29664,10.35848,10.51845,11.6863,13.6239,27.60263,26.29658,24.28537,24.51079,24.64799,24.00476,24.3642,24.09256,21.24963,23.23546,18.43147,14.61686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.171543316121629,0.820711417096959,0.00229226461403561,0.00543557338872421,0,0,0,0,0,1,0,0,0
"208474","Riverside","Northwest Mosquito and Vector Control",2017,"2017-07-13",28,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.76268,242.5164,33.76268,-117.4836,33.75,242.75,0.2339439,32.98002,33.36493,35.54538,36.534,32.44256,34.51601,34.50689,26.51959,25.5948,28.87376,19.98405,20.90879,18.13112,18.47322,20.23392,18.98623,13.93444,15.04585,15.08996,11.29129,9.590924,11.99073,5.908256,7.556115,0,0,0,0.0700432143503756,0,0,0.0700432143503756,0.13610299571707,1.96170405186122,1.99194686610207,186.1769,203.8697,14.8489,14.8917,15.31145,17.54778,18.50812,19.47017,19.41693,15.2283,16.00388,16.88304,14.07579,13.35268,25.55557,25.91908,27.88965,27.76011,23.1885,24.78093,24.79843,18.90544,17.59286,20.43224,12.94615,14.23245,0,0,0,0,0,0.342857142857143,0.657142857142857,0,0,0,0,0,0,0,0.33877901977644,0.218400687876182,0.232216625624318,0.154027837249866,0,0,0,0,0,1,0,0,0
"343902","Fresno","Consolidated MAD",2020,"2020-06-18",25,6,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.45954,240.1055,36.45954,-119.8945,36.25,240.25,0.2545067,30.91736,29.83067,32.58136,31.24132,31.49878,33.36549,31.97702,29.27217,19.68465,26.97795,16.72688,22.65921,12.9044,13.7286,14.39714,13.85306,13.61838,16.36223,14.04244,12.49856,7.701362,11.41412,3.698739,6.389147,0,0,0,0,0,0,0.741043135519656,1.00172613433471,3.99859053393161,4.04903944322198,69.32505,49.23985,18.01296,16.10207,18.18422,17.38826,17.8804,17.00325,17.93458,16.77361,11.98329,15.56383,13.02814,16.27006,21.91088,21.77963,23.48925,22.54719,22.55858,24.86386,23.00973,20.88537,13.69301,19.19603,10.21281,14.52418,0,0,0,0,0,0.222222222222222,0,0,0,0,0.0034275954722675,0,0,0,0.0351931330472103,0.00572246065808298,0,0,0,0,0,0,0,1,0,0,0
"38394","SanBernardino","San Bernardino County MVC",2011,"2011-08-17",33,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",34.23222,242.8333,34.23222,-117.1667,34.25,242.75,0.08520825,34.84714,34.5434,34.58786,32.72382,33.79124,33.09257,33.52904,32.40133,24.44024,30.12353,18.50478,14.54893,14.81116,15.85975,15.51606,15.58565,14.61343,17.75299,15.98616,16.1894,10.11875,14.0981,5.479923,1.999311,0,0,0,0,0,2.7986602617221,2.7986602617221,1.01644371182399,1.51826757165899,3.07962755054302,171.2603,515.3209,20.03597,18.68365,19.0718,17.13817,19.17781,15.33958,17.54288,16.21193,14.32149,16.02543,13.02486,12.54962,24.82915,25.20157,25.05196,24.15474,24.20233,25.42278,24.7576,24.29536,17.27949,22.11082,11.99235,8.274121,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0.356617619280515,0,0,0.323158765857872,0.0459335856085084,0.061908856405847,0.00143307537976498,0.410135564103052,0,0,0,0,0,0,0,0,1,0
"220639","SanJoaquin","San Joaquin County MVCD",2017,"2017-09-12",37,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.94005,238.655,37.94005,-121.345,37.75,238.75,0.2124712,37.92039,38.19822,34.72458,34.40092,39.37464,37.55193,35.71617,36.10814,36.62829,36.15086,25.2003,15.42002,20.0591,16.17794,15.53402,17.99391,18.51438,16.59175,17.01829,16.50895,16.85455,16.79393,10.57988,4.91615,0,0,0,0,0,0.0520084750848576,0.0520084750848576,0,0,0.0520084750848576,87.83035,356.1567,17.86129,22.02029,19.19056,16.40701,20.86026,20.96018,18.69788,19.59919,19.77373,19.35693,14.62042,10.50387,28.98974,27.18808,25.1293,26.19742,28.94451,27.07184,26.36723,26.30854,26.74142,26.4724,17.89009,10.16809,0,0,0,0,0,0,0,0,0,0,0.00114711799214992,0,0,0,0.174175035868006,0.210616929698709,0,0.000286902885341932,0,0,0,0,0,0,1,0,0
"151923","SanJoaquin","San Joaquin County MVCD",2016,"2016-04-05",14,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.03645,238.6777,38.03645,-121.3223,38.25,238.75,0.2254721,25.06936,25.12066,24.54194,22.87619,20.78542,21.34949,19.81227,20.66986,14.27806,18.2534,18.53056,32.17739,7.85909,9.103675,7.254899,6.528071,6.955851,6.862389,7.166844,6.004363,5.77487,6.315359,5.474347,14.18717,0,0,0,0,1.36519992980407,1.18562236010133,4.72408058593049,3.45858225134053,4.84819557714736,5.59808486515159,112.32,2.359155,17.21027,16.01698,17.28704,16.34811,13.82957,14.4871,12.64542,14.6655,8.503193,11.93804,13.05621,17.99022,16.46422,17.11217,15.89842,14.70213,13.87064,14.10594,13.48956,13.33711,10.02647,12.28438,12.00245,23.18228,0,0,0,0,0,0.393939393939394,0.606060606060606,0,0,0,0,0,0,0,0.234433285509326,0.521664275466284,0,0.00229292161220762,0,0,0,0,0,0,1,1,0
"281149","Sonoma","Marin-Sonoma MVCD",2019,"2019-04-17",16,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",38.36715,237.2695,38.36715,-122.7305,38.25,237.25,0.1187618,19.9346,14.10663,19.85562,19.69769,17.09358,17.86166,17.93933,15.11532,14.92916,15.9946,18.08801,25.51188,7.764989,6.411656,7.006624,7.541335,11.10989,7.537432,8.021786,4.754914,5.247298,6.007999,5.231678,10.37671,1.80678107780354,0,0,1.80678107780354,3.3270849992423,3.62980782889878,4.91935737379572,5.79379683816497,5.83572581532678,6.69144420802323,407.7113,26.70138,12.16962,7.694975,12.849,12.15635,5.983693,10.32422,9.917548,10.36041,9.681862,9.986606,12.85633,15.13517,13.8498,10.25914,13.43112,13.61951,14.10174,12.69954,12.98056,9.935117,10.08823,11.0013,11.65984,17.9443,0,0,0,0,0,0.333333333333333,0,0,0.423814246776361,0,0.000286327847339146,0,0,0,0.321878579610538,0.079610538373425,0,0.149229410052452,0,0,0,0,0,0,1,0,0
"219905","Placer","Placer MVCD",2017,"2017-09-07",36,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.76095,238.7264,38.76095,-121.2736,38.75,238.75,0.02602922,33.24416,32.86059,35.21099,37.45805,37.73498,32.88313,34.83363,35.94721,34.16585,34.98223,23.0514,13.17635,19.99884,21.14094,22.36509,20.25796,17.92455,17.22126,17.78489,17.73871,15.97847,17.16736,9.572717,3.866556,0,0,0,0,0,0,0,0,2.16327716253988,2.16327716253988,176.7638,610.6667,13.24532,11.71965,12.8459,17.2001,19.81043,15.66188,17.04874,18.20849,18.18738,17.81487,13.47868,9.309796,26.6215,27.00077,28.78804,28.858,27.82976,25.05219,26.30926,26.84296,25.07216,26.07479,16.31206,8.521454,0,0,0,0,0,0.918918918918919,0.0810810810810811,0,0,0,0.00428388488921314,0,0,0,0.425300515168861,0.516313680595306,0.000858246369373904,0.0384608807203339,0,0,0,0,1,0,0,0,0
"57285","Stanislaus","East Side MAD",2012,"2012-07-18",29,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.78626,239.1967,37.78626,-120.8033,37.75,239.25,0.06446454,26.75385,31.19244,36.16922,34.89434,36.16567,32.72241,33.15725,30.88012,28.26595,30.76777,17.74378,16.71182,12.69799,15.18059,15.20567,16.36435,15.65472,14.59315,14.80559,12.95314,11.31051,13.02308,4.858333,1.961283,0,0,0,0,0,0,0,2.4240962815551,2.1755077992217,2.94961922271674,223.5677,20.69115,14.05586,16.01185,20.96355,18.52999,20.51095,18.12925,18.35166,17.92698,16.95544,17.7447,12.88545,14.75054,19.72592,23.18652,25.68744,25.62934,25.9102,23.65778,23.98142,21.91663,19.78823,21.89543,11.30106,9.336552,0,0,0,0,0.0606246218164348,0.03125,0,0,0,0,0.126936417642871,0,0,0,0.241666666666667,0.0853448275862069,0.00715822670017045,0.146982190348645,0,0,0,0,0,0,1,0,0
