county,name,site_name,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,site_code,site_latitude,site_longitude,collection_latitude,collection_longitude
Shasta,Shasta MVCD,EVS Snowbird Lane,2019,8/1/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2019,8/22/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2019,8/8/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2019,9/26/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,5/29/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,5/7/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,5/7/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,6/11/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,6/17/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,6/24/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,17,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,6/4/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,7/1/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,10,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,7/15/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,7/22/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,7/29/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,7/8/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,8/12/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,8/19/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,8/5/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,9/10/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Snowbird Lane,2020,9/16/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,292,40.898625,-122.384947,40.898625,-122.384947
Shasta,Shasta MVCD,EVS Springer Drive,2017,5/25/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,25,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,5/31/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,6/13/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,6/20/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,7,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,6/27/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,6/6/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,7/11/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,7,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,7/18/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,7/6/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,8/22/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2017,9/12/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,3/30/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,4/10/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,4/24/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,39,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,5/15/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,13,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,5/22/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,5/30/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,5/8/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,7,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,6/12/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,6/19/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,6/26/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,6/5/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2018,7/10/18,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,4/23/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,31,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,4/30/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,42,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,5/14/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,15,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,5/21/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,5/29/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,11,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,5/7/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,6/11/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,6/18/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,10,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,6/26/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,6/4/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,7/16/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,7/23/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,7/24/19,1,BG Sentinel,FALSE,1,Females - Mixed,12,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,7/25/19,1,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2019,8/27/19,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,4/14/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,4/16/20,1,BG Sentinel,FALSE,1,Females - Mixed,22,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,4/21/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,4/28/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,4/9/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,5/27/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,5/5/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,6/2/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,6/30/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,6/9/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,7/14/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,8/4/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,9/1/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Springer Drive,2020,9/15/20,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,311,40.597913,-122.342794,40.597913,-122.342794
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2010,5/12/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2010,5/19/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2010,6/2/10,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,4/15/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,4/19/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,5/10/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,5/4/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,6/14/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,6/21/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,6/28/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,7/12/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,7/19/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2011,7/6/11,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2012,5/1/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2012,5/31/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2012,5/8/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2012,6/14/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2012,8/14/12,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,4/25/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,5/1/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,5/14/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,5/21/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,5/29/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,5/7/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,6/4/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,7/16/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,7/2/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,7/9/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2013,8/21/13,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,10/29/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,4/16/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,12,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,4/23/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,4/30/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,4/9/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,5/14/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,5/21/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,5/29/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,6/11/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,6/18/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,6/4/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,7,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,6/4/14,1,Carbon dioxide baited trap,FALSE,1,Unknown Sex,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,7/2/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,7/23/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2014,7/9/14,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,3/13/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,3/20/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,3/25/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,4/23/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,4/29/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,5/28/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,5/6/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2015,6/10/15,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,4/13/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,4/20/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,32,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,4/27/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,4/7/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,63,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,5/11/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,17,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,5/18/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,5/25/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,5/4/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,18,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,6/15/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,6/2/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,6/22/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,11,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,6/8/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,7/14/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,7/20/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2016,7/7/16,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2017,3/30/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2017,4/26/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,11,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2017,4/5/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,8,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
Shasta,Shasta MVCD,EVS Stillwater Cr at 299,2017,5/16/17,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,20040,40.62399,-122.30494,40.62399,-122.30494
